,trade_date,open,close,high,low
332,20240714,5.88,5.67,5.89,5.66
331,20240707,6.03,5.88,6.11,5.71
330,20240630,6.2,6.03,6.24,5.92
329,20240623,6.16,6.2,6.55,6.11
328,20240616,6.16,6.22,6.38,6.05
327,20240609,6.68,6.22,6.73,6.06
326,20240602,6.68,6.65,6.75,6.39
325,20240526,8.12,6.69,8.25,6.59
324,20240519,7.77,8.13,8.18,7.48
323,20240512,8.15,7.9,8.4,7.86
322,20240505,8.45,8.06,8.61,8.0
321,20240428,8.03,8.51,8.99,7.09
320,20240421,7.37,8.03,8.19,6.54
319,20240414,8.35,7.37,8.43,7.34
318,20240407,8.52,8.38,9.88,8.33
317,20240331,7.46,8.5,8.81,7.32
316,20240324,7.6,7.58,8.09,7.47
315,20240317,7.19,7.45,8.17,7.13
314,20240310,6.76,7.2,7.46,6.64
313,20240303,6.09,6.82,7.12,6.04
312,20240225,5.78,5.91,5.94,5.64
311,20240211,5.59,5.73,5.89,4.74
310,20240204,6.7,5.78,6.98,5.45
309,20240128,6.34,6.68,6.99,5.96
308,20240121,6.24,6.41,7.48,6.08
307,20240114,6.04,6.31,6.6,5.86
306,20240107,6.13,6.07,6.24,6.04
305,20231231,5.93,6.13,6.31,5.82
304,20231224,6.16,5.95,6.2,5.91
303,20231217,5.95,6.14,6.23,5.89
302,20231210,6.2,5.95,6.24,5.95
301,20231203,6.19,6.21,6.32,6.16
300,20231126,6.18,6.22,6.36,6.14
299,20231119,6.1,6.17,6.25,6.08
298,20231112,6.0,6.08,6.2,6.0
297,20231105,5.92,5.99,6.04,5.81
296,20231029,5.94,5.94,6.0,5.52
295,20231022,6.5,5.94,6.54,5.91
294,20231015,6.08,6.7,6.79,5.89
293,20231001,6.06,6.08,6.17,5.97
292,20230924,6.01,6.05,6.1,5.94
291,20230917,6.07,6.03,6.17,5.97
290,20230910,5.98,6.05,6.16,5.96
289,20230903,6.37,5.95,6.4,5.92
288,20230827,6.36,6.06,6.48,6.05
287,20230820,6.24,6.42,6.62,6.18
286,20230813,6.7,6.29,6.76,6.28
285,20230806,6.64,6.72,7.03,6.54
284,20230730,6.57,6.59,6.64,6.47
283,20230723,6.62,6.55,6.74,6.51
282,20230716,6.55,6.6,6.63,6.48
281,20230709,6.63,6.57,6.73,6.51
280,20230702,6.46,6.65,6.71,6.35
279,20230625,6.39,6.51,6.55,6.27
278,20230618,6.17,6.35,6.45,6.14
277,20230611,6.44,6.21,6.45,6.1
276,20230604,6.4,6.44,6.45,6.28
275,20230528,6.35,6.39,6.43,6.24
274,20230521,6.12,6.34,6.41,6.12
273,20230514,6.17,6.11,6.26,6.1
272,20230507,6.03,6.18,6.25,6.03
271,20230430,6.1,6.05,6.12,5.85
270,20230423,6.2,6.09,6.27,6.08
269,20230416,6.38,6.22,6.47,6.2
268,20230409,6.45,6.39,6.55,6.36
267,20230402,6.55,6.45,6.75,6.39
266,20230326,6.32,6.55,6.6,6.25
265,20230319,6.39,6.31,6.44,6.15
264,20230312,6.64,6.39,6.65,6.38
263,20230305,6.54,6.63,6.64,6.42
262,20230226,6.41,6.57,6.64,6.4
261,20230219,6.51,6.41,6.78,6.36
260,20230212,6.5,6.5,6.67,6.45
259,20230205,6.0,6.88,6.9,6.0
258,20230122,5.97,6.17,6.19,5.95
257,20230115,6.08,5.95,6.08,5.86
256,20230108,5.9,6.04,6.08,5.85
255,20230101,5.84,5.89,5.95,5.8
254,20221225,6.1,5.84,6.13,5.77
253,20221218,6.28,6.1,6.28,6.09
252,20221211,6.38,6.26,6.5,6.26
251,20221204,6.26,6.37,6.51,6.2
250,20221127,6.48,6.31,6.62,6.3
249,20221120,6.54,6.5,6.65,6.42
248,20221113,6.49,6.51,6.65,6.45
247,20221106,6.04,6.47,6.5,5.98
246,20221030,6.42,6.23,6.57,6.19
245,20221023,6.23,6.41,6.91,6.22
244,20221016,5.99,6.28,6.57,5.82
243,20221002,6.37,5.98,6.39,5.97
242,20220925,6.42,6.37,6.54,6.29
241,20220918,7.02,6.42,7.06,6.42
240,20220911,6.71,7.0,7.02,6.69
239,20220904,7.02,6.74,7.17,6.58
238,20220828,7.29,7.09,7.72,7.05
237,20220821,7.36,7.3,7.78,7.3
236,20220814,7.16,7.2,7.29,6.98
235,20220807,7.13,7.2,7.46,6.88
234,20220731,7.5,7.18,7.84,6.94
233,20220724,6.74,7.13,7.22,6.72
232,20220717,6.95,6.71,7.03,6.58
231,20220710,7.02,6.93,7.08,6.7
230,20220703,6.62,7.07,7.24,6.62
229,20220626,6.56,6.62,6.68,6.43
228,20220619,6.76,6.56,7.21,6.42
227,20220612,6.51,6.55,6.64,6.4
226,20220605,6.39,6.49,6.52,6.33
225,20220529,6.14,6.2,6.33,5.96
224,20220522,6.13,6.14,6.16,5.93
223,20220515,5.82,6.11,6.27,5.77
222,20220508,6.22,5.81,6.27,5.8
221,20220501,6.95,6.56,6.96,6.1
220,20220424,7.45,6.96,7.46,6.83
219,20220417,7.71,7.48,7.94,7.36
218,20220410,7.35,7.73,7.78,7.35
217,20220403,7.3,7.37,7.41,7.14
216,20220327,7.52,7.34,7.56,7.31
215,20220320,7.81,7.5,7.87,7.02
214,20220313,8.24,7.86,8.24,7.31
213,20220306,8.67,8.27,8.7,8.25
212,20220227,8.64,8.5,8.77,8.36
211,20220220,8.56,8.62,8.69,8.44
210,20220213,8.61,8.58,8.8,8.53
209,20220130,8.68,8.47,8.8,8.14
208,20220123,9.09,8.67,9.35,8.65
207,20220116,9.62,9.11,9.82,9.06
206,20220109,9.66,9.43,9.75,9.28
205,20220102,9.28,9.67,9.7,9.06
204,20211226,10.02,9.28,10.21,9.27
203,20211219,10.18,10.03,10.36,9.83
202,20211212,9.61,10.17,10.81,9.13
201,20211205,8.9,9.52,10.05,8.81
200,20211128,8.77,9.04,9.09,8.72
199,20211121,8.52,8.72,8.96,8.48
198,20211114,7.88,8.52,8.62,7.88
197,20211107,8.04,7.92,8.22,7.88
196,20211031,8.55,8.07,8.6,7.92
195,20211024,9.23,9.17,9.54,9.14
194,20211017,9.49,9.19,9.5,8.91
193,20211010,9.43,9.48,9.58,9.33
192,20211003,10.16,9.28,10.26,9.09
191,20210926,10.21,10.16,10.75,10.1
190,20210919,10.96,10.42,11.8,10.2
189,20210912,11.7,11.12,11.92,11.01
188,20210905,10.51,11.7,12.73,10.41
187,20210829,10.34,10.52,10.95,10.21
186,20210822,11.0,10.34,11.41,9.93
185,20210815,10.21,10.37,10.72,9.94
184,20210808,8.64,10.06,11.14,8.52
183,20210801,8.86,8.67,8.9,8.0
182,20210725,8.1,8.72,8.88,7.93
181,20210718,8.04,8.0,8.27,7.91
180,20210711,7.86,7.98,8.1,7.8
179,20210704,8.4,7.89,8.6,7.88
178,20210627,8.11,8.38,8.74,8.06
177,20210620,8.26,8.13,8.34,8.04
176,20210613,8.24,8.23,8.47,8.17
175,20210606,8.14,8.18,8.27,8.05
174,20210530,7.86,8.09,8.17,7.85
173,20210523,8.2,7.89,8.22,7.88
172,20210516,8.07,8.21,8.27,7.98
171,20210509,8.15,8.1,8.24,8.05
170,20210502,8.05,8.19,8.28,7.77
169,20210425,8.11,8.06,8.22,7.94
168,20210418,8.28,8.09,8.29,7.93
167,20210411,8.99,8.31,9.27,8.19
166,20210404,9.34,8.94,9.38,8.91
165,20210328,8.9,8.96,9.35,8.54
164,20210321,8.29,8.9,9.66,8.24
163,20210314,8.41,8.3,8.65,7.82
162,20210307,8.03,8.35,8.67,8.03
161,20210228,8.1,7.97,8.35,7.95
160,20210221,7.75,8.16,8.17,7.69
159,20210214,7.13,7.67,7.84,7.11
158,20210207,7.62,7.14,7.9,7.11
157,20210131,7.99,7.58,8.0,7.53
156,20210124,8.18,8.03,8.39,8.02
155,20210117,7.8,8.18,8.64,7.8
154,20210110,7.89,7.8,8.23,7.42
153,20210103,7.87,7.87,7.94,7.64
152,20201227,7.98,7.85,8.05,7.63
151,20201220,7.89,7.99,8.07,7.74
150,20201213,8.64,7.89,8.65,7.82
149,20201206,8.68,8.58,9.07,8.44
148,20201129,8.27,8.67,8.86,8.14
147,20201122,7.9,8.25,8.31,7.81
